Datetime,Discharge (Ml/d) Mean
20/12/2016 0:00,543.65
21/12/2016 0:00,577
22/12/2016 0:00,561.89
23/12/2016 0:00,548.77
24/12/2016 0:00,508.62
25/12/2016 0:00,520.58
26/12/2016 0:00,513.58
27/12/2016 0:00,525.31
28/12/2016 0:00,581.89
29/12/2016 0:00,654.3
30/12/2016 0:00,680.09
31/12/2016 0:00,842.32
1/01/2017 0:00,857.18
2/01/2017 0:00,994.56
3/01/2017 0:00,950.67
4/01/2017 0:00,751.69
5/01/2017 0:00,606.49
6/01/2017 0:00,562.78
7/01/2017 0:00,539.08
8/01/2017 0:00,520.57
9/01/2017 0:00,500.13
10/01/2017 0:00,513.88
11/01/2017 0:00,528.61
12/01/2017 0:00,497.49
13/01/2017 0:00,518.42
14/01/2017 0:00,511.05
15/01/2017 0:00,525.68
16/01/2017 0:00,504.84
17/01/2017 0:00,571.9
18/01/2017 0:00,632.77
19/01/2017 0:00,537.04
20/01/2017 0:00,514.14
21/01/2017 0:00,481.17
22/01/2017 0:00,555.51
23/01/2017 0:00,637.49
24/01/2017 0:00,716.85
25/01/2017 0:00,637.13
26/01/2017 0:00,522.65
27/01/2017 0:00,514.82
28/01/2017 0:00,507.34
29/01/2017 0:00,498.87
30/01/2017 0:00,497.76
31/01/2017 0:00,473.35
1/02/2017 0:00,471.87
2/02/2017 0:00,452.12
3/02/2017 0:00,447.68
4/02/2017 0:00,439.14
5/02/2017 0:00,442.45
6/02/2017 0:00,459.52
7/02/2017 0:00,496.37
8/02/2017 0:00,502.62
9/02/2017 0:00,530.28
10/02/2017 0:00,613.84
11/02/2017 0:00,636.59
12/02/2017 0:00,605.3
13/02/2017 0:00,580.39
14/02/2017 0:00,519.63
15/02/2017 0:00,492.67
16/02/2017 0:00,469.09
17/02/2017 0:00,477.45
18/02/2017 0:00,496.61
19/02/2017 0:00,498.03
20/02/2017 0:00,553.01
21/02/2017 0:00,545.18
22/02/2017 0:00,584.69
23/02/2017 0:00,570.57
24/02/2017 0:00,610.71
25/02/2017 0:00,552.77
26/02/2017 0:00,461.64
27/02/2017 0:00,440.86
28/02/2017 0:00,388.14
1/03/2017 0:00,442.51
2/03/2017 0:00,452.91
3/03/2017 0:00,469.96
4/03/2017 0:00,417.86
5/03/2017 0:00,400.88
6/03/2017 0:00,397.63
7/03/2017 0:00,407.3
8/03/2017 0:00,401.82
9/03/2017 0:00,384.31
10/03/2017 0:00,407.43
11/03/2017 0:00,395.93
12/03/2017 0:00,370.2
13/03/2017 0:00,356.44
14/03/2017 0:00,371.79
15/03/2017 0:00,375.95
16/03/2017 0:00,352.03
17/03/2017 0:00,344.63
18/03/2017 0:00,354.97
19/03/2017 0:00,346.36
20/03/2017 0:00,369.6
21/03/2017 0:00,405.25
22/03/2017 0:00,461.63
23/03/2017 0:00,485.41
24/03/2017 0:00,483.54
25/03/2017 0:00,496.47
26/03/2017 0:00,526.89
27/03/2017 0:00,536
28/03/2017 0:00,502.59
29/03/2017 0:00,504.51
30/03/2017 0:00,486.1
31/03/2017 0:00,477.16
1/04/2017 0:00,497.88
2/04/2017 0:00,460.93
3/04/2017 0:00,462.61
4/04/2017 0:00,489.3
5/04/2017 0:00,495.86
6/04/2017 0:00,493.81
7/04/2017 0:00,453.23
8/04/2017 0:00,448.28
9/04/2017 0:00,420.92
10/04/2017 0:00,471.78
11/04/2017 0:00,496.68
12/04/2017 0:00,495.03
13/04/2017 0:00,538.83
14/04/2017 0:00,574.28
15/04/2017 0:00,560.85
16/04/2017 0:00,525.22
17/04/2017 0:00,508.73
18/04/2017 0:00,477.57
19/04/2017 0:00,495.97
20/04/2017 0:00,499.82
21/04/2017 0:00,478.86
22/04/2017 0:00,542.93
23/04/2017 0:00,580.56
24/04/2017 0:00,578.05
25/04/2017 0:00,570.74
26/04/2017 0:00,619.43
27/04/2017 0:00,795.5
28/04/2017 0:00,1180.47
29/04/2017 0:00,1501.83
30/04/2017 0:00,1539.75
1/05/2017 0:00,1377.15
2/05/2017 0:00,1080.17
3/05/2017 0:00,832.57
4/05/2017 0:00,660.02
5/05/2017 0:00,615.21
6/05/2017 0:00,622.03
7/05/2017 0:00,640.73
8/05/2017 0:00,611.9
9/05/2017 0:00,603.39
10/05/2017 0:00,637.73
11/05/2017 0:00,739.53
12/05/2017 0:00,774.05
13/05/2017 0:00,644.16
14/05/2017 0:00,579.21
15/05/2017 0:00,548.49
16/05/2017 0:00,626.41
17/05/2017 0:00,666.91
18/05/2017 0:00,644.81
19/05/2017 0:00,614.66
20/05/2017 0:00,542.84
21/05/2017 0:00,520.04
22/05/2017 0:00,527
23/05/2017 0:00,535.8
24/05/2017 0:00,545.51
25/05/2017 0:00,508.14
26/05/2017 0:00,512.02
27/05/2017 0:00,506.17
28/05/2017 0:00,518.08
29/05/2017 0:00,552.31
30/05/2017 0:00,594.35
31/05/2017 0:00,585.64
1/06/2017 0:00,630.73
2/06/2017 0:00,629.71
3/06/2017 0:00,612.8
4/06/2017 0:00,611.78
5/06/2017 0:00,546.95
6/06/2017 0:00,544.86
7/06/2017 0:00,584.67
8/06/2017 0:00,594.16
9/06/2017 0:00,598.69
10/06/2017 0:00,641.76
11/06/2017 0:00,571.6
12/06/2017 0:00,541.56
13/06/2017 0:00,532.42
14/06/2017 0:00,525.82
15/06/2017 0:00,527.2
16/06/2017 0:00,534.49
17/06/2017 0:00,537.73
18/06/2017 0:00,536.62
19/06/2017 0:00,514.26
20/06/2017 0:00,524.39
21/06/2017 0:00,478.35
22/06/2017 0:00,468.79
23/06/2017 0:00,532.86
24/06/2017 0:00,529.04
25/06/2017 0:00,534.58
26/06/2017 0:00,558.84
27/06/2017 0:00,548.61
28/06/2017 0:00,549.43
29/06/2017 0:00,560.64
30/06/2017 0:00,558.66
1/07/2017 0:00,540.05
2/07/2017 0:00,508.09
3/07/2017 0:00,545.53
4/07/2017 0:00,631.38
5/07/2017 0:00,639.3
6/07/2017 0:00,559.3
7/07/2017 0:00,566.41
8/07/2017 0:00,547.72
9/07/2017 0:00,525.54
10/07/2017 0:00,559.12
11/07/2017 0:00,568.55
12/07/2017 0:00,572.27
13/07/2017 0:00,568.48
14/07/2017 0:00,556.43
15/07/2017 0:00,537.43
16/07/2017 0:00,545.67
17/07/2017 0:00,557.42
18/07/2017 0:00,578.18
19/07/2017 0:00,558.72
20/07/2017 0:00,555.91
21/07/2017 0:00,572.23
22/07/2017 0:00,611.15
23/07/2017 0:00,630.41
24/07/2017 0:00,648.88
25/07/2017 0:00,590.36
26/07/2017 0:00,518.09
27/07/2017 0:00,546.32
28/07/2017 0:00,652.12
29/07/2017 0:00,673.89
30/07/2017 0:00,727.91
31/07/2017 0:00,658.67
1/08/2017 0:00,598.82
2/08/2017 0:00,547.34
3/08/2017 0:00,514.13
4/08/2017 0:00,519.39
5/08/2017 0:00,538.19
6/08/2017 0:00,566.2
7/08/2017 0:00,612.2
8/08/2017 0:00,664.33
9/08/2017 0:00,652.15
10/08/2017 0:00,722.72
11/08/2017 0:00,1170.65
12/08/2017 0:00,1595.13
13/08/2017 0:00,1449.81
14/08/2017 0:00,1104.85
15/08/2017 0:00,882.07
16/08/2017 0:00,843.67
17/08/2017 0:00,938.96
18/08/2017 0:00,1171.99
19/08/2017 0:00,1774.92
20/08/2017 0:00,3022.53
21/08/2017 0:00,3683.04
22/08/2017 0:00,2786.08
23/08/2017 0:00,1875.28
24/08/2017 0:00,1372.44
25/08/2017 0:00,1453.65
26/08/2017 0:00,1614.56
27/08/2017 0:00,1686.31
28/08/2017 0:00,1517.69
29/08/2017 0:00,1492.66
30/08/2017 0:00,1684.88
31/08/2017 0:00,1608.55
1/09/2017 0:00,1513.05
2/09/2017 0:00,1452.99
3/09/2017 0:00,1244.39
4/09/2017 0:00,1080.8
5/09/2017 0:00,984.47
6/09/2017 0:00,1181.99
7/09/2017 0:00,1758.24
8/09/2017 0:00,2849.27
9/09/2017 0:00,3036.12
10/09/2017 0:00,3180.28
11/09/2017 0:00,3612.76
12/09/2017 0:00,3830.44
13/09/2017 0:00,3042.23
14/09/2017 0:00,2390.4
15/09/2017 0:00,2652.95
16/09/2017 0:00,4215.29
17/09/2017 0:00,4896.81
18/09/2017 0:00,5047.61
19/09/2017 0:00,5066.78
20/09/2017 0:00,5061.86
21/09/2017 0:00,5032.26
22/09/2017 0:00,4733.05
23/09/2017 0:00,3693.47
24/09/2017 0:00,2606.83
25/09/2017 0:00,1967.56
26/09/2017 0:00,1722.65
27/09/2017 0:00,1753.04
28/09/2017 0:00,1942.87
29/09/2017 0:00,1807.4
30/09/2017 0:00,1662.95
1/10/2017 0:00,1526.19
2/10/2017 0:00,1418.69
3/10/2017 0:00,1403
4/10/2017 0:00,1369.29
5/10/2017 0:00,1271.06
6/10/2017 0:00,1184.75
7/10/2017 0:00,1122.21
8/10/2017 0:00,1130.58
9/10/2017 0:00,1504.91
10/10/2017 0:00,1442.95
11/10/2017 0:00,1365.38
12/10/2017 0:00,1372.46
13/10/2017 0:00,1406.11
14/10/2017 0:00,1395.11
15/10/2017 0:00,1375.01
16/10/2017 0:00,1353.2
17/10/2017 0:00,1142.62
18/10/2017 0:00,936.68
19/10/2017 0:00,901.12
20/10/2017 0:00,951.93
21/10/2017 0:00,941.1
22/10/2017 0:00,948.35
23/10/2017 0:00,1006.19
24/10/2017 0:00,1028.83
25/10/2017 0:00,966.17
26/10/2017 0:00,967.38
27/10/2017 0:00,1307.68
28/10/2017 0:00,1470.42
29/10/2017 0:00,1544.4
30/10/2017 0:00,1416.82
31/10/2017 0:00,1211.3
1/11/2017 0:00,1322.15
2/11/2017 0:00,1496.86
3/11/2017 0:00,1195.87
4/11/2017 0:00,1104.51
5/11/2017 0:00,1173.25
6/11/2017 0:00,1167.78
7/11/2017 0:00,1152.89
8/11/2017 0:00,1037.06
9/11/2017 0:00,1016.6
10/11/2017 0:00,1157.44
11/11/2017 0:00,1260.34
12/11/2017 0:00,1243.67
13/11/2017 0:00,1392
14/11/2017 0:00,1413.6
15/11/2017 0:00,1171.67
16/11/2017 0:00,1018.18
17/11/2017 0:00,829.68
18/11/2017 0:00,656.24
19/11/2017 0:00,594.28
20/11/2017 0:00,601.51
21/11/2017 0:00,686.36
22/11/2017 0:00,606.49
23/11/2017 0:00,522.29
24/11/2017 0:00,473.18
25/11/2017 0:00,467.57
26/11/2017 0:00,494.33
27/11/2017 0:00,541.57
28/11/2017 0:00,555.13
29/11/2017 0:00,542.51
30/11/2017 0:00,529.36
1/12/2017 0:00,541.92
2/12/2017 0:00,705.2
3/12/2017 0:00,1262.62
4/12/2017 0:00,1912.08
5/12/2017 0:00,2597.74
6/12/2017 0:00,2706.47
7/12/2017 0:00,2207.18
8/12/2017 0:00,2210.8
9/12/2017 0:00,2495.42
10/12/2017 0:00,2777.04
11/12/2017 0:00,2850.06
12/12/2017 0:00,2309.79
13/12/2017 0:00,1725.66
14/12/2017 0:00,1505.55
15/12/2017 0:00,1296.09
16/12/2017 0:00,1107.34
17/12/2017 0:00,839.49
18/12/2017 0:00,694.93
19/12/2017 0:00,671.93
20/12/2017 0:00,627.61
21/12/2017 0:00,615.53
22/12/2017 0:00,655.17
23/12/2017 0:00,612.57
24/12/2017 0:00,553.71
25/12/2017 0:00,516.98
26/12/2017 0:00,508.8
27/12/2017 0:00,513.12
28/12/2017 0:00,511.77
29/12/2017 0:00,513.88
30/12/2017 0:00,652.37
31/12/2017 0:00,903.94
1/01/2018 0:00,901.08
2/01/2018 0:00,816.86
3/01/2018 0:00,729.39
4/01/2018 0:00,593.34
5/01/2018 0:00,536.7
6/01/2018 0:00,533.07
7/01/2018 0:00,503.53
8/01/2018 0:00,481.47
9/01/2018 0:00,471.32
10/01/2018 0:00,465.27
11/01/2018 0:00,449.87
12/01/2018 0:00,463.39
13/01/2018 0:00,509.72
14/01/2018 0:00,611.74
15/01/2018 0:00,657.56
16/01/2018 0:00,765.78
17/01/2018 0:00,828.23
18/01/2018 0:00,662.95
19/01/2018 0:00,512.98
20/01/2018 0:00,469.32
21/01/2018 0:00,460.03
22/01/2018 0:00,471.83
23/01/2018 0:00,477.41
24/01/2018 0:00,469.35
25/01/2018 0:00,451.46
26/01/2018 0:00,455.6
27/01/2018 0:00,470.68
28/01/2018 0:00,469.52
29/01/2018 0:00,474.46
30/01/2018 0:00,520.67
31/01/2018 0:00,610.76
1/02/2018 0:00,656.06
2/02/2018 0:00,589.13
3/02/2018 0:00,564.02
4/02/2018 0:00,558.47
5/02/2018 0:00,508.42
6/02/2018 0:00,477.95
7/02/2018 0:00,435.44
8/02/2018 0:00,404.99
9/02/2018 0:00,406.95
10/02/2018 0:00,393.99
11/02/2018 0:00,385.33
12/02/2018 0:00,388.81
13/02/2018 0:00,386.29
14/02/2018 0:00,379.19
15/02/2018 0:00,386.75
16/02/2018 0:00,430
17/02/2018 0:00,399.12
18/02/2018 0:00,401.97
19/02/2018 0:00,409.87
20/02/2018 0:00,440.59
21/02/2018 0:00,472.02
22/02/2018 0:00,458.73
23/02/2018 0:00,489.11
24/02/2018 0:00,571.7
25/02/2018 0:00,487.51
26/02/2018 0:00,440.41
27/02/2018 0:00,410.11
28/02/2018 0:00,418.61
1/03/2018 0:00,402.69
2/03/2018 0:00,415.24
3/03/2018 0:00,384.94
4/03/2018 0:00,375.66
5/03/2018 0:00,370.3
6/03/2018 0:00,398.64
7/03/2018 0:00,412.43
8/03/2018 0:00,400.93
9/03/2018 0:00,395.6
10/03/2018 0:00,400.82
11/03/2018 0:00,386.29
12/03/2018 0:00,361.44
13/03/2018 0:00,316.59
14/03/2018 0:00,343.65
15/03/2018 0:00,323.5
16/03/2018 0:00,331.19
17/03/2018 0:00,350.93
18/03/2018 0:00,379.19
19/03/2018 0:00,397.34
20/03/2018 0:00,426.89
21/03/2018 0:00,405.56
22/03/2018 0:00,439.19
23/03/2018 0:00,426.74
24/03/2018 0:00,425.55
25/03/2018 0:00,408.35
26/03/2018 0:00,695.26
27/03/2018 0:00,1225.29
28/03/2018 0:00,1411.87
29/03/2018 0:00,1309.61
30/03/2018 0:00,1109.09
31/03/2018 0:00,906.49
1/04/2018 0:00,744.94
2/04/2018 0:00,621.23
3/04/2018 0:00,536.39
4/04/2018 0:00,502.23
5/04/2018 0:00,492.23
6/04/2018 0:00,466.07
7/04/2018 0:00,428.95
8/04/2018 0:00,405.23
9/04/2018 0:00,414.05
10/04/2018 0:00,393.14
11/04/2018 0:00,386.66
12/04/2018 0:00,402.4
13/04/2018 0:00,430.55
14/04/2018 0:00,408.65
15/04/2018 0:00,450.13
16/04/2018 0:00,466
17/04/2018 0:00,449.48
18/04/2018 0:00,452.64
19/04/2018 0:00,527.61
20/04/2018 0:00,602.72
21/04/2018 0:00,553.91
22/04/2018 0:00,493.91
23/04/2018 0:00,482.22
24/04/2018 0:00,667.64
25/04/2018 0:00,1176.66
26/04/2018 0:00,1412.95
27/04/2018 0:00,1254.22
28/04/2018 0:00,989.11
29/04/2018 0:00,734.85
30/04/2018 0:00,558.58
1/05/2018 0:00,519.56
2/05/2018 0:00,519.74
3/05/2018 0:00,470.41
4/05/2018 0:00,423.6
5/05/2018 0:00,430.78
6/05/2018 0:00,422.07
7/05/2018 0:00,395.63
8/05/2018 0:00,451.13
9/05/2018 0:00,523.37
10/05/2018 0:00,593.39
11/05/2018 0:00,584.38
12/05/2018 0:00,600.82
13/05/2018 0:00,588.41
14/05/2018 0:00,604.51
15/05/2018 0:00,703.61
16/05/2018 0:00,688.66
17/05/2018 0:00,575.45
18/05/2018 0:00,578.41
19/05/2018 0:00,598.93
20/05/2018 0:00,627.04
21/05/2018 0:00,620.16
22/05/2018 0:00,672.04
23/05/2018 0:00,740.48
24/05/2018 0:00,759.42
25/05/2018 0:00,966.93
26/05/2018 0:00,973.3
27/05/2018 0:00,732.11
28/05/2018 0:00,561.57
29/05/2018 0:00,502.31
30/05/2018 0:00,490.44
31/05/2018 0:00,516.13
1/06/2018 0:00,548.09
2/06/2018 0:00,548.99
3/06/2018 0:00,542.4
4/06/2018 0:00,550.59
5/06/2018 0:00,560.31
6/06/2018 0:00,547.26
7/06/2018 0:00,552.67
8/06/2018 0:00,529.79
9/06/2018 0:00,548.29
10/06/2018 0:00,549.89
11/06/2018 0:00,580.34
12/06/2018 0:00,603.39
13/06/2018 0:00,568.16
14/06/2018 0:00,552.74
15/06/2018 0:00,592.74
16/06/2018 0:00,693.41
17/06/2018 0:00,721.49
18/06/2018 0:00,641.47
19/06/2018 0:00,623.32
20/06/2018 0:00,687.34
21/06/2018 0:00,1448.25
22/06/2018 0:00,1424.57
23/06/2018 0:00,949.98
24/06/2018 0:00,671.56
25/06/2018 0:00,618.7
26/06/2018 0:00,589.99
27/06/2018 0:00,564.27
28/06/2018 0:00,555.76
29/06/2018 0:00,548.86
30/06/2018 0:00,533.69
1/07/2018 0:00,561.77
2/07/2018 0:00,625.75
3/07/2018 0:00,673.54
4/07/2018 0:00,739.61
5/07/2018 0:00,799.34
6/07/2018 0:00,729.07
7/07/2018 0:00,605.41
8/07/2018 0:00,573.94
9/07/2018 0:00,818.66
10/07/2018 0:00,1950.6
11/07/2018 0:00,2649.85
12/07/2018 0:00,2392.1
13/07/2018 0:00,1713.7
14/07/2018 0:00,1488.94
15/07/2018 0:00,1291.59
16/07/2018 0:00,1173.35
17/07/2018 0:00,1060.81
18/07/2018 0:00,940.1
19/07/2018 0:00,861.84
20/07/2018 0:00,828.68
21/07/2018 0:00,863.01
22/07/2018 0:00,845.7
23/07/2018 0:00,1037.07
24/07/2018 0:00,1498.53
25/07/2018 0:00,1444.42
26/07/2018 0:00,1248.75
27/07/2018 0:00,1198.09
28/07/2018 0:00,1236.19
29/07/2018 0:00,1206.06
30/07/2018 0:00,1097.61
31/07/2018 0:00,1041.61
1/08/2018 0:00,1182.66
2/08/2018 0:00,1401.06
3/08/2018 0:00,1294.63
4/08/2018 0:00,1115.74
5/08/2018 0:00,1080.01
6/08/2018 0:00,1158.66
7/08/2018 0:00,1114.13
8/08/2018 0:00,1057.47
9/08/2018 0:00,980.46
10/08/2018 0:00,931.41
11/08/2018 0:00,1149.09
12/08/2018 0:00,1366.83
13/08/2018 0:00,1186.01
14/08/2018 0:00,1624.84
15/08/2018 0:00,1893.7
16/08/2018 0:00,1906.53
17/08/2018 0:00,1724.01
18/08/2018 0:00,1473.08
19/08/2018 0:00,1257.17
20/08/2018 0:00,1247.56
21/08/2018 0:00,2048.36
22/08/2018 0:00,2780.95
23/08/2018 0:00,2895.28
24/08/2018 0:00,3180.03
25/08/2018 0:00,2867.15
26/08/2018 0:00,2210.21
27/08/2018 0:00,1718.55
28/08/2018 0:00,1526.48
29/08/2018 0:00,1455.29
30/08/2018 0:00,1427.87
31/08/2018 0:00,1385.99
1/09/2018 0:00,1367.25
2/09/2018 0:00,1324.9
3/09/2018 0:00,1545.45
4/09/2018 0:00,1624.65
5/09/2018 0:00,1431.31
6/09/2018 0:00,1260.41
7/09/2018 0:00,1226.16
8/09/2018 0:00,1302.91
9/09/2018 0:00,1778.54
10/09/2018 0:00,2018.8
11/09/2018 0:00,1861.48
12/09/2018 0:00,1469.39
13/09/2018 0:00,1287.54
14/09/2018 0:00,1532.99
15/09/2018 0:00,1455.55
16/09/2018 0:00,1203.73
17/09/2018 0:00,1138.66
18/09/2018 0:00,1580.26
19/09/2018 0:00,1667.12
20/09/2018 0:00,1386.17
21/09/2018 0:00,1168.84
22/09/2018 0:00,1040.95
23/09/2018 0:00,968.94
24/09/2018 0:00,955.53
25/09/2018 0:00,850.8
26/09/2018 0:00,825.44
27/09/2018 0:00,908.26
28/09/2018 0:00,984.95
29/09/2018 0:00,902.36
30/09/2018 0:00,768.58
1/10/2018 0:00,742.72
2/10/2018 0:00,832
3/10/2018 0:00,878.08
4/10/2018 0:00,823.81
5/10/2018 0:00,827.35
6/10/2018 0:00,763.41
7/10/2018 0:00,658.97
8/10/2018 0:00,573.11
9/10/2018 0:00,601.89
10/10/2018 0:00,612.45
11/10/2018 0:00,668.14
12/10/2018 0:00,729.45
13/10/2018 0:00,793.42
14/10/2018 0:00,696.14
15/10/2018 0:00,613.37
16/10/2018 0:00,582.37
17/10/2018 0:00,581.63
18/10/2018 0:00,597.26
19/10/2018 0:00,657.37
20/10/2018 0:00,641.73
21/10/2018 0:00,626.29
22/10/2018 0:00,608.81
23/10/2018 0:00,577.05
24/10/2018 0:00,584.38
25/10/2018 0:00,631.7
26/10/2018 0:00,602.97
27/10/2018 0:00,563.6
28/10/2018 0:00,514.35
29/10/2018 0:00,511.51
30/10/2018 0:00,533.69
31/10/2018 0:00,505.51
1/11/2018 0:00,465.35
2/11/2018 0:00,466.92
3/11/2018 0:00,505.76
4/11/2018 0:00,555.71
5/11/2018 0:00,539.01
6/11/2018 0:00,566.41
7/11/2018 0:00,548.77
8/11/2018 0:00,526.63
9/11/2018 0:00,893.16
10/11/2018 0:00,1467.95
11/11/2018 0:00,1047.98
12/11/2018 0:00,571.47
13/11/2018 0:00,460.46
14/11/2018 0:00,474.79
15/11/2018 0:00,483.21
16/11/2018 0:00,631.14
17/11/2018 0:00,637.63
18/11/2018 0:00,477.49
19/11/2018 0:00,472.19
20/11/2018 0:00,477.61
21/11/2018 0:00,488.71
22/11/2018 0:00,576.09
23/11/2018 0:00,847.96
24/11/2018 0:00,1204.28
25/11/2018 0:00,1432.77
26/11/2018 0:00,2612.27
27/11/2018 0:00,3110.44
28/11/2018 0:00,2617.82
29/11/2018 0:00,2127.87
30/11/2018 0:00,1604.58
1/12/2018 0:00,1202.84
2/12/2018 0:00,1006.32
3/12/2018 0:00,891.88
4/12/2018 0:00,1144.18
5/12/2018 0:00,1217.15
6/12/2018 0:00,1198.5
7/12/2018 0:00,1090.39
8/12/2018 0:00,827.37
9/12/2018 0:00,586.54
10/12/2018 0:00,553.03
11/12/2018 0:00,572.94
12/12/2018 0:00,565.89
13/12/2018 0:00,559.36
14/12/2018 0:00,570.81
15/12/2018 0:00,675.04
16/12/2018 0:00,778.72
17/12/2018 0:00,735.02
18/12/2018 0:00,617.74
19/12/2018 0:00,559.51
20/12/2018 0:00,491.81
21/12/2018 0:00,443.7
22/12/2018 0:00,445.49
23/12/2018 0:00,469.89
24/12/2018 0:00,465.88
25/12/2018 0:00,464.16
26/12/2018 0:00,463.56
27/12/2018 0:00,473.6
28/12/2018 0:00,484.61
29/12/2018 0:00,454.27
30/12/2018 0:00,433.37
31/12/2018 0:00,430.68
1/01/2019 0:00,421.47
2/01/2019 0:00,421.06
3/01/2019 0:00,434.96
4/01/2019 0:00,407.83
5/01/2019 0:00,386.56
6/01/2019 0:00,346.07
7/01/2019 0:00,323.51
8/01/2019 0:00,317.32
9/01/2019 0:00,322.41
10/01/2019 0:00,302.43
11/01/2019 0:00,324.26
12/01/2019 0:00,307.59
13/01/2019 0:00,284.01
14/01/2019 0:00,303.2
15/01/2019 0:00,315.3
16/01/2019 0:00,310.3
17/01/2019 0:00,278.61
18/01/2019 0:00,269
19/01/2019 0:00,296.26
20/01/2019 0:00,299.85
21/01/2019 0:00,314.32
22/01/2019 0:00,315.57
23/01/2019 0:00,284.93
24/01/2019 0:00,275.49
25/01/2019 0:00,265.6
26/01/2019 0:00,287.41
27/01/2019 0:00,260.77
28/01/2019 0:00,245.6
29/01/2019 0:00,292.77
30/01/2019 0:00,289.13
31/01/2019 0:00,304.61
1/02/2019 0:00,322.87
2/02/2019 0:00,311.02
3/02/2019 0:00,263.9
4/02/2019 0:00,275.51
5/02/2019 0:00,287.08
6/02/2019 0:00,305.17
7/02/2019 0:00,302.55
8/02/2019 0:00,322.03
9/02/2019 0:00,298.93
10/02/2019 0:00,259.93
11/02/2019 0:00,241.6
12/02/2019 0:00,238.94
13/02/2019 0:00,238.72
14/02/2019 0:00,257.77
15/02/2019 0:00,299.49
16/02/2019 0:00,303.97
17/02/2019 0:00,290.26
18/02/2019 0:00,307.89
19/02/2019 0:00,328.45
20/02/2019 0:00,334.59
21/02/2019 0:00,314.78
22/02/2019 0:00,296.9
23/02/2019 0:00,287.27
24/02/2019 0:00,257.4
25/02/2019 0:00,236.26
26/02/2019 0:00,233.83
27/02/2019 0:00,243.66
28/02/2019 0:00,274.93
1/03/2019 0:00,245.2
2/03/2019 0:00,254.21
3/03/2019 0:00,246.09
4/03/2019 0:00,263.91
5/03/2019 0:00,302.99
6/03/2019 0:00,257.7
7/03/2019 0:00,234.66
8/03/2019 0:00,231.54
9/03/2019 0:00,228.76
10/03/2019 0:00,223.07
11/03/2019 0:00,238.14
12/03/2019 0:00,271.11
13/03/2019 0:00,259.57
14/03/2019 0:00,254.07
15/03/2019 0:00,296.88
16/03/2019 0:00,312.16
17/03/2019 0:00,306.69
18/03/2019 0:00,346.86
19/03/2019 0:00,353.5
20/03/2019 0:00,318.67
21/03/2019 0:00,331.1
22/03/2019 0:00,348.83
23/03/2019 0:00,330.85
24/03/2019 0:00,337.58
25/03/2019 0:00,351.64
26/03/2019 0:00,352.36
27/03/2019 0:00,347.39
28/03/2019 0:00,332.55
29/03/2019 0:00,347.1
30/03/2019 0:00,361.86
31/03/2019 0:00,333.59
1/04/2019 0:00,358.72
2/04/2019 0:00,380.01
3/04/2019 0:00,391.75
4/04/2019 0:00,411.44
5/04/2019 0:00,456.2
6/04/2019 0:00,427.41
7/04/2019 0:00,426.24
8/04/2019 0:00,414.09
9/04/2019 0:00,400.31
10/04/2019 0:00,393.01
11/04/2019 0:00,405.68
12/04/2019 0:00,453.5
13/04/2019 0:00,608.94
14/04/2019 0:00,687.61
15/04/2019 0:00,690.85
16/04/2019 0:00,647.94
17/04/2019 0:00,643.97
18/04/2019 0:00,614.97
19/04/2019 0:00,580.03
20/04/2019 0:00,582.11
21/04/2019 0:00,565.51
22/04/2019 0:00,550.58
23/04/2019 0:00,555.04
24/04/2019 0:00,560.64
25/04/2019 0:00,543.1
26/04/2019 0:00,518.51
27/04/2019 0:00,483.8
28/04/2019 0:00,459.91
29/04/2019 0:00,459.51
30/04/2019 0:00,442.07
1/05/2019 0:00,448.04
2/05/2019 0:00,455.24
3/05/2019 0:00,487.88
4/05/2019 0:00,546.03
5/05/2019 0:00,549.48
6/05/2019 0:00,559.54
7/05/2019 0:00,567.08
8/05/2019 0:00,566.89
9/05/2019 0:00,551.76
10/05/2019 0:00,560.24
11/05/2019 0:00,521.89
12/05/2019 0:00,524.23
13/05/2019 0:00,553.68
14/05/2019 0:00,491.68
15/05/2019 0:00,469.5
16/05/2019 0:00,469.08
17/05/2019 0:00,482.8
18/05/2019 0:00,500.73
19/05/2019 0:00,533.79
20/05/2019 0:00,539.01
21/05/2019 0:00,547.17
22/05/2019 0:00,511.73
23/05/2019 0:00,444.98
24/05/2019 0:00,399.68
25/05/2019 0:00,391.83
26/05/2019 0:00,377.08
27/05/2019 0:00,442.02
28/05/2019 0:00,535.79
29/05/2019 0:00,608.58
30/05/2019 0:00,611.95
31/05/2019 0:00,738.18
1/06/2019 0:00,740.44
2/06/2019 0:00,775.61
3/06/2019 0:00,803.68
4/06/2019 0:00,750.92
5/06/2019 0:00,652.05
6/06/2019 0:00,871.36
7/06/2019 0:00,1213.68
8/06/2019 0:00,1100
9/06/2019 0:00,892.76
10/06/2019 0:00,793.35
11/06/2019 0:00,716.86
12/06/2019 0:00,651.37
13/06/2019 0:00,616.1
14/06/2019 0:00,603.18
15/06/2019 0:00,586.47
16/06/2019 0:00,607.76
17/06/2019 0:00,735.36
18/06/2019 0:00,807.89
19/06/2019 0:00,731.32
20/06/2019 0:00,687.77
21/06/2019 0:00,713.25
22/06/2019 0:00,750.85
23/06/2019 0:00,825.44
24/06/2019 0:00,823.31
25/06/2019 0:00,808.24
26/06/2019 0:00,732.77
27/06/2019 0:00,621.34
